name,path,width,height,area,wall_count,wall_rate,box_count,box_rate,target_count,box_on_target_count,effective_box_count,effective_box_rate
"Sasquatch X_018","Assets/Resources/Levels/Sasquatch X/Sasquatch X_018.asset",11,11,121,54,0.446281,14,0.115703,14,6,8,0.066116
"Sasquatch X_019","Assets/Resources/Levels/Sasquatch X/Sasquatch X_019.asset",13,13,169,64,0.378698,8,0.047337,8,4,4,0.023669
"Sasquatch X_020","Assets/Resources/Levels/Sasquatch X/Sasquatch X_020.asset",13,13,169,64,0.378698,8,0.047337,8,0,8,0.047337
"Sasquatch X_021","Assets/Resources/Levels/Sasquatch X/Sasquatch X_021.asset",13,13,169,64,0.378698,8,0.047337,8,4,4,0.023669
"Sasquatch X_022","Assets/Resources/Levels/Sasquatch X/Sasquatch X_022.asset",13,13,169,69,0.408284,20,0.118343,20,8,12,0.071006
"Sasquatch X_023","Assets/Resources/Levels/Sasquatch X/Sasquatch X_023.asset",13,13,169,76,0.449704,16,0.094675,16,4,12,0.071006
"Sasquatch X_024","Assets/Resources/Levels/Sasquatch X/Sasquatch X_024.asset",15,15,225,80,0.355556,16,0.071111,16,0,16,0.071111
"Sasquatch X_025","Assets/Resources/Levels/Sasquatch X/Sasquatch X_025.asset",15,15,225,64,0.284445,20,0.088889,20,0,20,0.088889
"Sasquatch X_026","Assets/Resources/Levels/Sasquatch X/Sasquatch X_026.asset",21,21,441,88,0.199547,20,0.045351,20,4,16,0.036281
"Sasquatch X_027","Assets/Resources/Levels/Sasquatch X/Sasquatch X_027.asset",21,21,441,68,0.154195,32,0.072562,32,24,8,0.018141
"Sasquatch X_028","Assets/Resources/Levels/Sasquatch X/Sasquatch X_028.asset",21,21,441,40,0.090703,64,0.145125,64,60,4,0.00907
"Sasquatch X_029","Assets/Resources/Levels/Sasquatch X/Sasquatch X_029.asset",21,21,441,80,0.181406,80,0.181406,80,40,40,0.090703
"Sasquatch X_030","Assets/Resources/Levels/Sasquatch X/Sasquatch X_030.asset",14,13,182,106,0.582418,18,0.098901,18,0,18,0.098901
"Sasquatch X_031","Assets/Resources/Levels/Sasquatch X/Sasquatch X_031.asset",17,18,306,82,0.267974,44,0.143791,44,14,30,0.098039
"Sasquatch X_032","Assets/Resources/Levels/Sasquatch X/Sasquatch X_032.asset",16,16,256,100,0.390625,16,0.0625,16,8,8,0.03125
"Sasquatch X_033","Assets/Resources/Levels/Sasquatch X/Sasquatch X_033.asset",16,16,256,100,0.390625,16,0.0625,16,8,8,0.03125
"Sasquatch X_034","Assets/Resources/Levels/Sasquatch X/Sasquatch X_034.asset",20,10,200,76,0.38,10,0.05,10,5,5,0.025
"Sasquatch X_035","Assets/Resources/Levels/Sasquatch X/Sasquatch X_035.asset",19,19,361,136,0.376731,24,0.066482,24,12,12,0.033241
"Sasquatch X_036","Assets/Resources/Levels/Sasquatch X/Sasquatch X_036.asset",21,11,231,84,0.363636,20,0.08658,20,10,10,0.04329
"Sasquatch X_037","Assets/Resources/Levels/Sasquatch X/Sasquatch X_037.asset",23,23,529,201,0.379962,32,0.060491,32,16,16,0.030246
"Sasquatch X_038","Assets/Resources/Levels/Sasquatch X/Sasquatch X_038.asset",17,12,204,92,0.45098,10,0.04902,10,0,10,0.04902
"Sasquatch X_039","Assets/Resources/Levels/Sasquatch X/Sasquatch X_039.asset",26,17,442,138,0.312217,14,0.031674,14,0,14,0.031674
"Sasquatch X_040","Assets/Resources/Levels/Sasquatch X/Sasquatch X_040.asset",8,22,176,81,0.460227,9,0.051136,9,2,7,0.039773
"Sasquatch X_041","Assets/Resources/Levels/Sasquatch X/Sasquatch X_041.asset",11,27,297,149,0.501684,12,0.040404,12,0,12,0.040404
"Sasquatch X_042","Assets/Resources/Levels/Sasquatch X/Sasquatch X_042.asset",15,24,360,130,0.361111,18,0.05,18,2,16,0.044444
"Sasquatch X_043","Assets/Resources/Levels/Sasquatch X/Sasquatch X_043.asset",22,19,418,134,0.320574,16,0.038278,16,0,16,0.038278
"Sasquatch X_044","Assets/Resources/Levels/Sasquatch X/Sasquatch X_044.asset",17,17,289,135,0.467128,24,0.083045,24,0,24,0.083045
"Sasquatch X_045","Assets/Resources/Levels/Sasquatch X/Sasquatch X_045.asset",21,21,441,172,0.390023,58,0.131519,58,0,58,0.131519
"Sasquatch X_046","Assets/Resources/Levels/Sasquatch X/Sasquatch X_046.asset",25,21,525,252,0.48,48,0.091429,48,0,48,0.091429
"Sasquatch X_047","Assets/Resources/Levels/Sasquatch X/Sasquatch X_047.asset",27,27,729,116,0.159122,228,0.312757,228,0,228,0.312757
"Sasquatch X_048","Assets/Resources/Levels/Sasquatch X/Sasquatch X_048.asset",26,26,676,288,0.426036,24,0.035503,24,4,20,0.029586
"Sasquatch X_049","Assets/Resources/Levels/Sasquatch X/Sasquatch X_049.asset",32,32,1024,360,0.351563,116,0.113281,116,0,116,0.113281
"Sasquatch X_050","Assets/Resources/Levels/Sasquatch X/Sasquatch X_050.asset",29,41,1189,381,0.320437,236,0.198486,236,67,169,0.142136
"Sasquatch XI_001","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_001.asset",9,21,189,81,0.428571,8,0.042328,8,4,4,0.021164
"Sasquatch XI_002","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_002.asset",14,17,238,98,0.411765,8,0.033613,8,0,8,0.033613
"Sasquatch XI_003","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_003.asset",13,13,169,83,0.491124,12,0.071006,12,6,6,0.035503
"Sasquatch XI_004","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_004.asset",20,16,320,87,0.271875,9,0.028125,9,0,9,0.028125
"Sasquatch XI_005","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_005.asset",17,17,289,32,0.110727,36,0.124568,36,16,20,0.069204
"Sasquatch XI_006","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_006.asset",12,12,144,69,0.479167,12,0.083333,12,0,12,0.083333
"Sasquatch XI_007","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_007.asset",9,9,81,34,0.419753,10,0.123457,10,6,4,0.049383
"Sasquatch XI_008","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_008.asset",10,9,90,44,0.488889,7,0.077778,7,1,6,0.066667
"Sasquatch XI_009","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_009.asset",9,11,99,43,0.434343,9,0.090909,9,1,8,0.080808
"Sasquatch XI_010","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_010.asset",19,15,285,109,0.382456,20,0.070175,20,0,20,0.070175
"Sasquatch XI_011","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_011.asset",8,14,112,52,0.464286,7,0.0625,7,4,3,0.026786
"Sasquatch XI_012","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_012.asset",13,13,169,56,0.331361,16,0.094675,16,4,12,0.071006
"Sasquatch XI_013","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_013.asset",18,12,216,75,0.347222,10,0.046296,10,1,9,0.041667
"Sasquatch XI_014","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_014.asset",16,16,256,105,0.410156,20,0.078125,20,0,20,0.078125
"Sasquatch XI_015","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_015.asset",16,16,256,80,0.3125,54,0.210938,54,0,54,0.210938
"Sasquatch XI_016","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_016.asset",10,15,150,60,0.4,16,0.106667,16,2,14,0.093333
"Sasquatch XI_017","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_017.asset",11,14,154,58,0.376623,19,0.123377,19,14,5,0.032468
"Sasquatch XI_018","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_018.asset",11,17,187,64,0.342246,26,0.139037,26,20,6,0.032086
"Sasquatch XI_019","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_019.asset",18,18,324,73,0.225309,28,0.08642,28,12,16,0.049383
"Sasquatch XI_020","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_020.asset",20,20,400,81,0.2025,44,0.11,44,24,20,0.05
"Sasquatch XI_021","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_021.asset",13,11,143,64,0.447552,17,0.118881,17,7,10,0.06993
"Sasquatch XI_022","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_022.asset",17,13,221,67,0.303167,16,0.072398,16,4,12,0.054299
"Sasquatch XI_023","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_023.asset",17,12,204,74,0.362745,15,0.073529,15,6,9,0.044118
"Sasquatch XI_024","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_024.asset",16,9,144,52,0.361111,15,0.104167,15,5,10,0.069444
"Sasquatch XI_025","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_025.asset",16,17,272,64,0.235294,23,0.084559,23,3,20,0.073529
"Sasquatch XI_026","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_026.asset",10,8,80,32,0.4,8,0.1,8,2,6,0.075
"Sasquatch XI_027","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_027.asset",12,13,156,46,0.294872,16,0.102564,16,4,12,0.076923
"Sasquatch XI_028","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_028.asset",16,16,256,68,0.265625,32,0.125,32,4,28,0.109375
"Sasquatch XI_029","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_029.asset",21,21,441,120,0.272109,20,0.045351,20,12,8,0.018141
"Sasquatch XI_030","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_030.asset",21,19,399,108,0.270677,18,0.045113,18,2,16,0.0401
"Sasquatch XI_031","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_031.asset",15,15,225,104,0.462222,20,0.088889,20,4,16,0.071111
"Sasquatch XI_032","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_032.asset",13,17,221,94,0.425339,26,0.117647,26,10,16,0.072398
"Sasquatch XI_033","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_033.asset",22,21,462,156,0.337662,15,0.032468,15,4,11,0.02381
"Sasquatch XI_034","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_034.asset",17,19,323,139,0.430341,20,0.06192,20,0,20,0.06192
"Sasquatch XI_035","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_035.asset",17,17,289,64,0.221453,36,0.124568,36,8,28,0.096886
"Sasquatch XI_036","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_036.asset",13,17,221,96,0.434389,28,0.126697,28,2,26,0.117647
"Sasquatch XI_037","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_037.asset",17,17,289,88,0.304498,60,0.207613,60,0,60,0.207613
"Sasquatch XI_038","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_038.asset",17,17,289,88,0.304498,60,0.207613,60,12,48,0.16609
"Sasquatch XI_039","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_039.asset",18,18,324,68,0.209877,108,0.333333,108,60,48,0.148148
"Sasquatch XI_040","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_040.asset",21,21,441,156,0.353742,40,0.090703,40,0,40,0.090703
"Sasquatch XI_041","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_041.asset",20,16,320,68,0.2125,94,0.29375,94,34,60,0.1875
"Sasquatch XI_042","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_042.asset",11,8,88,47,0.534091,8,0.090909,8,0,8,0.090909
"Sasquatch XI_043","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_043.asset",14,10,140,70,0.5,12,0.085714,12,0,12,0.085714
"Sasquatch XI_044","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_044.asset",23,19,437,198,0.453089,48,0.10984,48,0,48,0.10984
"Sasquatch XI_045","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_045.asset",29,17,493,170,0.344828,94,0.190669,94,0,94,0.190669
"Sasquatch XI_046","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_046.asset",24,24,576,174,0.302083,64,0.111111,64,28,36,0.0625
"Sasquatch XI_047","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_047.asset",29,25,725,220,0.303448,164,0.226207,164,0,164,0.226207
"Sasquatch XI_048","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_048.asset",33,33,1089,144,0.132231,408,0.374656,408,0,408,0.374656
"Sasquatch XI_049","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_049.asset",35,21,735,369,0.502041,73,0.09932,73,22,51,0.069388
"Sasquatch XI_050","Assets/Resources/Levels/Sasquatch XI/Sasquatch XI_050.asset",29,33,957,514,0.537095,87,0.090909,87,17,70,0.073145
"Sasquatch1_001","Assets/Resources/Levels/Sasquatch1/Sasquatch1_001.asset",11,11,121,52,0.429752,3,0.024793,3,0,3,0.024793
"Sasquatch1_002","Assets/Resources/Levels/Sasquatch1/Sasquatch1_002.asset",9,9,81,42,0.518519,4,0.049383,4,0,4,0.049383
"Sasquatch1_003","Assets/Resources/Levels/Sasquatch1/Sasquatch1_003.asset",16,14,224,66,0.294643,10,0.044643,10,0,10,0.044643
"Sasquatch1_004","Assets/Resources/Levels/Sasquatch1/Sasquatch1_004.asset",13,10,130,63,0.484615,9,0.069231,9,1,8,0.061538
"Sasquatch1_005","Assets/Resources/Levels/Sasquatch1/Sasquatch1_005.asset",15,15,225,84,0.373333,29,0.128889,29,1,28,0.124444
"Sasquatch1_006","Assets/Resources/Levels/Sasquatch1/Sasquatch1_006.asset",15,12,180,58,0.322222,13,0.072222,13,0,13,0.072222
"Sasquatch1_007","Assets/Resources/Levels/Sasquatch1/Sasquatch1_007.asset",19,10,190,69,0.363158,6,0.031579,6,1,5,0.026316
"Sasquatch1_008","Assets/Resources/Levels/Sasquatch1/Sasquatch1_008.asset",13,11,143,61,0.426573,7,0.048951,7,3,4,0.027972
"Sasquatch1_009","Assets/Resources/Levels/Sasquatch1/Sasquatch1_009.asset",9,9,81,35,0.432099,5,0.061728,5,0,5,0.061728
"Sasquatch1_010","Assets/Resources/Levels/Sasquatch1/Sasquatch1_010.asset",18,17,306,92,0.300654,11,0.035948,11,0,11,0.035948
"Sasquatch1_011","Assets/Resources/Levels/Sasquatch1/Sasquatch1_011.asset",11,9,99,43,0.434343,6,0.060606,6,0,6,0.060606
"Sasquatch1_012","Assets/Resources/Levels/Sasquatch1/Sasquatch1_012.asset",27,12,324,106,0.327161,15,0.046296,15,1,14,0.04321
"Sasquatch1_013","Assets/Resources/Levels/Sasquatch1/Sasquatch1_013.asset",12,14,168,65,0.386905,10,0.059524,10,3,7,0.041667
"Sasquatch1_014","Assets/Resources/Levels/Sasquatch1/Sasquatch1_014.asset",10,8,80,38,0.475,6,0.075,6,2,4,0.05
"Sasquatch1_015","Assets/Resources/Levels/Sasquatch1/Sasquatch1_015.asset",9,11,99,38,0.383838,6,0.060606,6,0,6,0.060606
"Sasquatch1_016","Assets/Resources/Levels/Sasquatch1/Sasquatch1_016.asset",15,17,255,92,0.360784,11,0.043137,11,1,10,0.039216
"Sasquatch1_017","Assets/Resources/Levels/Sasquatch1/Sasquatch1_017.asset",23,12,276,104,0.376812,13,0.047101,13,0,13,0.047101
"Sasquatch1_018","Assets/Resources/Levels/Sasquatch1/Sasquatch1_018.asset",8,15,120,42,0.35,24,0.2,24,9,15,0.125
"Sasquatch1_019","Assets/Resources/Levels/Sasquatch1/Sasquatch1_019.asset",25,15,375,135,0.36,9,0.024,9,2,7,0.018667
"Sasquatch1_020","Assets/Resources/Levels/Sasquatch1/Sasquatch1_020.asset",9,8,72,30,0.416667,9,0.125,9,0,9,0.125
"Sasquatch1_021","Assets/Resources/Levels/Sasquatch1/Sasquatch1_021.asset",15,6,90,44,0.488889,8,0.088889,8,2,6,0.066667
"Sasquatch1_022","Assets/Resources/Levels/Sasquatch1/Sasquatch1_022.asset",15,14,210,85,0.404762,8,0.038095,8,0,8,0.038095
"Sasquatch1_023","Assets/Resources/Levels/Sasquatch1/Sasquatch1_023.asset",17,9,153,62,0.405229,14,0.091503,14,0,14,0.091503
"Sasquatch1_024","Assets/Resources/Levels/Sasquatch1/Sasquatch1_024.asset",14,14,196,68,0.346939,13,0.066327,13,0,13,0.066327
"Sasquatch1_025","Assets/Resources/Levels/Sasquatch1/Sasquatch1_025.asset",18,14,252,79,0.313492,19,0.075397,19,1,18,0.071429
"Sasquatch1_026","Assets/Resources/Levels/Sasquatch1/Sasquatch1_026.asset",18,11,198,73,0.368687,12,0.060606,12,0,12,0.060606
"Sasquatch1_027","Assets/Resources/Levels/Sasquatch1/Sasquatch1_027.asset",24,16,384,139,0.361979,12,0.03125,12,0,12,0.03125
"Sasquatch1_028","Assets/Resources/Levels/Sasquatch1/Sasquatch1_028.asset",21,13,273,96,0.351648,17,0.062271,17,0,17,0.062271
"Sasquatch1_029","Assets/Resources/Levels/Sasquatch1/Sasquatch1_029.asset",22,16,352,114,0.323864,18,0.051136,18,0,18,0.051136
"Sasquatch1_030","Assets/Resources/Levels/Sasquatch1/Sasquatch1_030.asset",26,14,364,106,0.291209,13,0.035714,13,0,13,0.035714
"Sasquatch1_031","Assets/Resources/Levels/Sasquatch1/Sasquatch1_031.asset",23,9,207,80,0.386473,16,0.077295,16,12,4,0.019324
"Sasquatch1_032","Assets/Resources/Levels/Sasquatch1/Sasquatch1_032.asset",24,16,384,119,0.309896,14,0.036458,14,0,14,0.036458
"Sasquatch1_033","Assets/Resources/Levels/Sasquatch1/Sasquatch1_033.asset",25,17,425,133,0.312941,19,0.044706,19,11,8,0.018824
"Sasquatch1_034","Assets/Resources/Levels/Sasquatch1/Sasquatch1_034.asset",26,17,442,138,0.312217,19,0.042986,19,0,19,0.042986
"Sasquatch1_035","Assets/Resources/Levels/Sasquatch1/Sasquatch1_035.asset",26,17,442,108,0.244344,31,0.070136,31,0,31,0.070136
"Sasquatch1_036","Assets/Resources/Levels/Sasquatch1/Sasquatch1_036.asset",27,15,405,130,0.320988,15,0.037037,15,0,15,0.037037
"Sasquatch1_037","Assets/Resources/Levels/Sasquatch1/Sasquatch1_037.asset",29,17,493,169,0.342799,30,0.060852,30,0,30,0.060852
"Sasquatch1_038","Assets/Resources/Levels/Sasquatch1/Sasquatch1_038.asset",26,18,468,149,0.318376,25,0.053419,25,0,25,0.053419
"Sasquatch1_039","Assets/Resources/Levels/Sasquatch1/Sasquatch1_039.asset",23,17,391,115,0.294118,20,0.051151,20,0,20,0.051151
"Sasquatch1_040","Assets/Resources/Levels/Sasquatch1/Sasquatch1_040.asset",24,15,360,117,0.325,24,0.066667,24,2,22,0.061111
"Sasquatch1_041","Assets/Resources/Levels/Sasquatch1/Sasquatch1_041.asset",24,14,336,104,0.309524,16,0.047619,16,8,8,0.02381
"Sasquatch1_042","Assets/Resources/Levels/Sasquatch1/Sasquatch1_042.asset",19,17,323,121,0.374613,14,0.043344,14,0,14,0.043344
"Sasquatch1_043","Assets/Resources/Levels/Sasquatch1/Sasquatch1_043.asset",30,18,540,180,0.333333,22,0.040741,22,0,22,0.040741
"Sasquatch1_044","Assets/Resources/Levels/Sasquatch1/Sasquatch1_044.asset",24,18,432,138,0.319444,23,0.053241,23,0,23,0.053241
"Sasquatch1_045","Assets/Resources/Levels/Sasquatch1/Sasquatch1_045.asset",23,18,414,155,0.374396,21,0.050725,21,3,18,0.043478
"Sasquatch1_046","Assets/Resources/Levels/Sasquatch1/Sasquatch1_046.asset",30,18,540,247,0.457407,30,0.055556,30,7,23,0.042593
"Sasquatch1_047","Assets/Resources/Levels/Sasquatch1/Sasquatch1_047.asset",22,14,308,111,0.36039,33,0.107143,33,3,30,0.097403
"Sasquatch1_048","Assets/Resources/Levels/Sasquatch1/Sasquatch1_048.asset",23,17,391,145,0.370844,15,0.038363,15,1,14,0.035806
"Sasquatch1_049","Assets/Resources/Levels/Sasquatch1/Sasquatch1_049.asset",25,13,325,157,0.483077,9,0.027692,9,0,9,0.027692
"Sasquatch1_050","Assets/Resources/Levels/Sasquatch1/Sasquatch1_050.asset",27,15,405,122,0.301235,36,0.088889,36,0,36,0.088889
"11","Assets/Resources/Levels/test/Test.asset",20,11,220,90,0.409091,1,0.004545,1,0,1,0.004545
